Customer ID,gross_invoicing,credit_notes,n_invoices,last_activity,top_line_concentration,net_ledger,funding_in_use,dilution_rate,days_since_activity,dilution_component,concentration_component,dormancy_component,risk_score,priority
15631,596.67,0.0,1,2010-03-07 14:52:00,0.051284629694806176,596.67,477.336,0.0,641,0.0,0.0128,0.25,0.2628,125.44
15632,3285.31,138.0,10,2011-11-24 09:51:00,0.04821462814772426,3147.31,2517.848,0.042005168462032505,15,0.07,0.0121,0.0417,0.1238,311.71
15633,4352.46,179.04999999999998,18,2010-07-18 13:54:00,0.0681223951512478,4173.41,3338.728,0.041137655486782186,508,0.0686,0.017,0.25,0.3356,1120.48
15634,554.65,0.0,2,2011-11-22 16:28:00,0.054088163706842156,554.65,443.72,0.0,16,0.0,0.0135,0.0444,0.0579,25.69
15635,100.35,0.0,1,2010-11-09 08:58:00,0.7458893871449925,100.35,80.28,0.0,395,0.0,0.1865,0.25,0.4365,35.04
15636,1444.58,0.0,4,2011-09-11 11:17:00,0.12252696285425523,1444.58,1155.664,0.0,89,0.0,0.0306,0.2472,0.2778,321.04
15637,797.59,0.0,5,2011-10-18 08:28:00,0.1299915996940784,797.59,638.0720000000001,0.0,52,0.0,0.0325,0.1444,0.1769,112.87
15638,2265.2,128.0,9,2011-02-11 15:12:00,0.13508740950026488,2137.2,1709.76,0.056507151686385315,300,0.0942,0.0338,0.25,0.378,646.29
15639,1065.08,36.75,5,2011-07-28 14:30:00,0.037368085026476885,1028.33,822.664,0.03450445036992526,133,0.0575,0.0093,0.25,0.3168,260.62
15640,23957.58,122.17,34,2011-12-05 14:35:00,0.06009997670883286,23835.410000000003,19068.328000000005,0.005099429909030878,3,0.0085,0.015,0.0083,0.0318,606.37
15641,5345.55,0.0,12,2011-08-26 14:04:00,0.01522013637511575,5345.55,4276.4400000000005,0.0,104,0.0,0.0038,0.25,0.2538,1085.36
15642,105.78000000000002,0.0,1,2009-12-10 11:51:00,0.22404991491775383,105.78000000000002,84.62400000000002,0.0,729,0.0,0.056,0.25,0.306,25.89
15643,664.0,16.6,6,2011-06-13 17:19:00,0.11521084337349398,647.4,517.92,0.025,178,0.0417,0.0288,0.25,0.3205,165.99
15644,813.0,0.0,4,2011-06-26 14:54:00,0.06586715867158673,813.0,650.4000000000001,0.0,165,0.0,0.0165,0.25,0.2665,173.33
15645,1055.17,12.600000000000001,4,2011-11-21 11:55:00,0.1546670204801122,1042.5700000000002,834.0560000000002,0.011941203787067487,18,0.0199,0.0387,0.05,0.1086,90.58
15646,974.61,22.5,6,2011-07-05 09:53:00,0.04137039431157078,952.11,761.6880000000001,0.02308615753993905,157,0.0385,0.0103,0.25,0.2988,227.59
15647,169.0,0.0,1,2010-10-20 15:09:00,0.14911242603550298,169.0,135.20000000000002,0.0,414,0.0,0.0373,0.25,0.2873,38.84
15648,657.35,57.45,4,2011-05-19 15:53:00,0.10101163763596258,599.9,479.92,0.08739636418954895,203,0.1457,0.0253,0.25,0.421,202.05
15649,2170.35,0.0,4,2011-01-07 13:34:00,0.7989494781947613,2170.35,1736.28,0.0,335,0.0,0.1997,0.25,0.4497,780.81
15650,553.88,14.850000000000001,3,2010-07-12 16:02:00,0.05389253990033942,539.03,431.224,0.026810861558460318,514,0.0447,0.0135,0.25,0.3082,132.9
15651,1259.06,0.0,5,2011-11-03 08:41:00,0.10801709211634077,1259.06,1007.248,0.0,36,0.0,0.027,0.1,0.127,127.92
15652,1420.34,8.5,6,2011-09-09 14:22:00,0.06336510976245124,1411.84,1129.472,0.005984482588675951,90,0.01,0.0158,0.25,0.2758,311.51
15653,877.4399999999999,0.0,2,2011-09-08 10:49:00,0.4842724288840262,877.4399999999999,701.952,0.0,92,0.0,0.1211,0.25,0.3711,260.49
15654,922.53,0.0,2,2011-11-30 13:08:00,0.17267731130694938,922.53,738.024,0.0,8,0.0,0.0432,0.0222,0.0654,48.27
15655,560.67,49.35,2,2011-04-20 16:28:00,0.045481299159933646,511.31999999999994,409.056,0.08801969072716573,232,0.1467,0.0114,0.25,0.4081,166.94
15656,748.5,0.0,4,2011-10-25 14:56:00,0.04008016032064128,748.5,598.8000000000001,0.0,44,0.0,0.01,0.1222,0.1322,79.16
15657,30.0,0.0,1,2011-11-17 12:19:00,1.0,30.0,24.0,0.0,22,0.0,0.25,0.0611,0.3111,7.47
15658,2423.4700000000003,153.13,13,2011-06-02 15:22:00,0.14204838516672375,2270.34,1816.2720000000002,0.06318625772136646,189,0.1053,0.0355,0.25,0.3908,709.8
15659,532.49,0.0,3,2011-10-27 09:23:00,0.21221055794475013,532.49,425.992,0.0,43,0.0,0.0531,0.1194,0.1725,73.48
15660,2812.99,48.85,18,2011-11-14 16:58:00,0.08702483833927599,2764.14,2211.312,0.017365863369581836,24,0.0289,0.0218,0.0667,0.1174,259.61
15661,1215.95,0.0,8,2011-01-26 13:56:00,0.43044533081129976,1215.95,972.7600000000001,0.0,316,0.0,0.1076,0.25,0.3576,347.86
15662,283.73,0.0,2,2010-02-16 16:47:00,0.24953300673175205,283.73,226.98400000000004,0.0,660,0.0,0.0624,0.25,0.3124,70.91
15663,138.14,0.0,1,2011-08-25 15:50:00,0.16939336904589547,138.14,110.512,0.0,105,0.0,0.0423,0.25,0.2923,32.3
15664,1254.03,41.68,7,2011-10-20 10:57:00,0.05390620639059671,1212.35,969.88,0.03323684441361052,50,0.0554,0.0135,0.1389,0.2078,201.54
15665,4015.12,0.0,5,2011-06-24 14:57:00,0.04890264799059556,4015.12,3212.096,0.0,167,0.0,0.0122,0.25,0.2622,842.21
15666,632.9399999999999,0.0,2,2010-08-24 16:14:00,0.07394065788226373,632.9399999999999,506.352,0.0,471,0.0,0.0185,0.25,0.2685,135.96
15667,301.32,0.0,1,2011-10-31 10:56:00,0.13739545997610517,301.32,241.056,0.0,39,0.0,0.0343,0.1083,0.1426,34.37
15668,76.32000000000001,0.0,1,2011-05-06 10:39:00,1.0,76.32000000000001,61.05600000000001,0.0,217,0.0,0.25,0.25,0.5,30.53
15669,684.34,6.65,5,2011-10-30 16:03:00,0.26933980185288015,677.69,542.152,0.009717391939679108,39,0.0162,0.0673,0.1083,0.1918,103.98
15670,325.2,10.0,3,2011-02-16 10:50:00,0.1826568265682657,315.2,252.16,0.03075030750307503,296,0.0513,0.0457,0.25,0.347,87.5
15671,2657.13,21.64,10,2011-11-21 12:43:00,0.23032369511465378,2635.4900000000002,2108.3920000000003,0.008144125428563902,18,0.0136,0.0576,0.05,0.1212,255.54
15672,45.300000000000004,0.0,1,2009-12-14 16:52:00,0.3907284768211921,45.300000000000004,36.24,0.0,724,0.0,0.0977,0.25,0.3477,12.6
15673,6414.79,4.95,10,2011-09-12 16:12:00,0.12985616052902746,6409.84,5127.872,0.0007716542552445209,87,0.0013,0.0325,0.2417,0.2755,1412.73
15674,6948.2300000000005,730.38,18,2011-09-27 15:17:00,0.04817198048999529,6217.85,4974.280000000001,0.10511741839288566,72,0.1752,0.012,0.2,0.3872,1926.04
15675,542.04,0.0,4,2011-09-19 13:48:00,0.0653088332964357,542.04,433.632,0.0,80,0.0,0.0163,0.2222,0.2385,103.42
15676,3435.76,111.67,5,2011-11-30 17:39:00,0.032394579365264166,3324.09,2659.2720000000004,0.03250227024006333,8,0.0542,0.0081,0.0222,0.0845,224.71
15677,1305.63,0.0,3,2011-10-21 15:36:00,0.05686909767698353,1305.63,1044.5040000000001,0.0,48,0.0,0.0142,0.1333,0.1475,154.06
15678,1893.89,0.0,3,2011-10-18 09:25:00,0.06074798430743074,1893.89,1515.112,0.0,52,0.0,0.0152,0.1444,0.1596,241.81
15679,781.28,0.0,4,2011-11-15 16:19:00,0.10559594511570757,781.28,625.024,0.0,23,0.0,0.0264,0.0639,0.0903,56.44
15680,4507.58,43.1,12,2011-11-30 13:46:00,0.06282750389344173,4464.48,3571.584,0.00956167167304851,8,0.0159,0.0157,0.0222,0.0538,192.15
15681,2989.7,509.5,16,2011-11-21 13:25:00,0.10803759574539253,2480.2,1984.1599999999999,0.17041843663243805,17,0.284,0.027,0.0472,0.3582,710.73
15682,318.24,1.25,3,2010-04-19 15:30:00,0.07070135746606335,316.99,253.592,0.003927853192559075,598,0.0065,0.0177,0.25,0.2742,69.53
15683,524.54,0.0,2,2011-08-14 12:56:00,0.07778243794562856,524.54,419.632,0.0,116,0.0,0.0194,0.25,0.2694,113.05
15684,173.95,26.15,6,2010-06-10 18:51:00,0.2288013797068123,147.79999999999998,118.24,0.15033055475711413,546,0.2506,0.0572,0.25,0.5578,65.95
15685,55.980000000000004,0.0,1,2010-09-15 13:43:00,0.3036798856734548,55.980000000000004,44.784000000000006,0.0,449,0.0,0.0759,0.25,0.3259,14.6
15686,90.0,0.0,1,2010-10-15 13:50:00,1.0,90.0,72.0,0.0,419,0.0,0.25,0.25,0.5,36.0
15687,2993.1,11.6,11,2011-12-01 08:33:00,0.034078380274631656,2981.5,2385.2000000000003,0.003875580501820855,8,0.0065,0.0085,0.0222,0.0372,88.73
15688,190.57,0.0,1,2010-10-17 12:06:00,0.12383900928792571,190.57,152.456,0.0,418,0.0,0.031,0.25,0.281,42.84
15689,521.03,0.0,3,2011-08-12 09:37:00,0.18482620962324628,521.03,416.824,0.0,119,0.0,0.0462,0.25,0.2962,123.46
15690,239.76,0.0,2,2011-12-05 15:59:00,0.19519519519519518,239.76,191.808,0.0,3,0.0,0.0488,0.0083,0.0571,10.95
15691,571.3,59.5,5,2011-04-01 15:13:00,0.1785401715385962,511.79999999999995,409.44,0.10414843339751445,251,0.1736,0.0446,0.25,0.4682,191.7
15692,191.04,0.0,1,2011-11-11 14:12:00,0.1303391959798995,191.04,152.832,0.0,27,0.0,0.0326,0.075,0.1076,16.44
15693,37.5,0.0,1,2010-02-18 14:37:00,1.0,37.5,30.0,0.0,658,0.0,0.25,0.25,0.5,15.0
15694,10810.81,244.35,29,2011-12-09 09:44:00,0.2106780158008512,10566.46,8453.168,0.022602376695178252,0,0.0377,0.0527,0.0,0.0904,764.17
15695,1131.04,0.0,4,2011-03-18 08:32:00,0.10145529777903523,1131.04,904.832,0.0,266,0.0,0.0254,0.25,0.2754,249.19
15696,3906.57,149.1,21,2011-11-06 14:02:00,0.037756906954182316,3757.4700000000003,3005.9760000000006,0.03816647340249887,32,0.0636,0.0094,0.0889,0.1619,486.67
15697,246.75,0.0,1,2010-01-19 09:10:00,0.1094224924012158,246.75,197.4,0.0,689,0.0,0.0274,0.25,0.2774,54.76
15698,46.2,0.0,1,2010-03-25 17:38:00,0.6753246753246753,46.2,36.96,0.0,623,0.0,0.1688,0.25,0.4188,15.48
15699,309.65,0.0,1,2011-11-22 08:26:00,0.09672210560310028,309.65,247.72,0.0,17,0.0,0.0242,0.0472,0.0714,17.69
15700,696.68,32.65,3,2011-06-20 16:53:00,0.05856347246942642,664.03,531.224,0.04686513176781306,171,0.0781,0.0146,0.25,0.3427,182.05
15701,1542.14,0.0,4,2011-12-07 14:39:00,0.024316858391585715,1542.14,1233.7120000000002,0.0,1,0.0,0.0061,0.0028,0.0089,10.98
15702,140.39000000000001,0.0,2,2010-08-20 14:50:00,0.19816226226939243,140.39000000000001,112.31200000000001,0.0,475,0.0,0.0495,0.25,0.2995,33.64
15703,211.5,0.0,1,2011-03-20 10:51:00,0.5063829787234043,211.5,169.20000000000002,0.0,264,0.0,0.1266,0.25,0.3766,63.72
15704,3817.96,73.78000000000002,8,2011-07-22 13:35:00,0.07001121017506731,3744.18,2995.344,0.019324455992205267,139,0.0322,0.0175,0.25,0.2997,897.7
15705,143.1,0.0,1,2011-05-22 15:37:00,0.41928721174004197,143.1,114.48,0.0,200,0.0,0.1048,0.25,0.3548,40.62
15706,1060.56,58.75,7,2011-10-11 10:14:00,0.0961756053405748,1001.81,801.448,0.05539526287998793,59,0.0923,0.024,0.1639,0.2802,224.57
15707,945.58,0.0,4,2011-11-04 14:35:00,0.07931639840098141,945.58,756.464,0.0,34,0.0,0.0198,0.0944,0.1142,86.39
15708,4378.72,54.74,14,2011-10-30 10:54:00,0.057939306463989475,4323.9800000000005,3459.1840000000007,0.012501370263455987,40,0.0208,0.0145,0.1111,0.1464,506.42
15709,327.85,0.0,2,2011-03-01 10:38:00,0.11666920847948756,327.85,262.28000000000003,0.0,283,0.0,0.0292,0.25,0.2792,73.23
15710,898.87,0.0,1,2010-10-18 17:05:00,0.052065370965768125,898.87,719.096,0.0,416,0.0,0.013,0.25,0.263,189.12
15711,420.25,0.0,2,2010-06-01 12:14:00,0.0809042236763831,420.25,336.20000000000005,0.0,556,0.0,0.0202,0.25,0.2702,90.84
15712,3472.4100000000003,4.95,13,2011-11-30 14:09:00,0.08115401119107479,3467.4600000000005,2773.9680000000008,0.0014255229077211504,8,0.0024,0.0203,0.0222,0.0449,124.55
15713,1010.79,24.8,6,2011-07-19 13:34:00,0.15759950138010864,985.99,788.792,0.02453526449608722,142,0.0409,0.0394,0.25,0.3303,260.54
15714,784.8100000000001,0.0,5,2011-11-28 11:26:00,0.1261451816363196,784.8100000000001,627.8480000000001,0.0,11,0.0,0.0315,0.0306,0.0621,38.99
15715,658.02,0.0,5,2010-06-02 09:56:00,0.07249019786632625,658.02,526.416,0.0,555,0.0,0.0181,0.25,0.2681,141.13
15716,3056.81,0.0,11,2011-07-17 11:59:00,0.060798675743667416,3056.81,2445.448,0.0,145,0.0,0.0152,0.25,0.2652,648.53
15717,607.0,0.0,5,2011-04-19 13:21:00,0.2915980230642505,607.0,485.6,0.0,233,0.0,0.0729,0.25,0.3229,156.8
15718,293.79,0.0,1,2010-06-17 16:20:00,0.10211375472276114,293.79,235.03200000000004,0.0,539,0.0,0.0255,0.25,0.2755,64.75
15719,10223.06,88.69999999999999,39,2011-11-07 12:29:00,0.03968772559292424,10134.359999999999,8107.487999999999,0.008676462820329724,32,0.0145,0.0099,0.0889,0.1133,918.58
15720,741.92,0.0,2,2011-11-15 14:48:00,0.08410610308389045,741.92,593.536,0.0,23,0.0,0.021,0.0639,0.0849,50.39
15721,507.08,0.0,1,2011-11-28 12:14:00,0.1396229391811943,507.08,405.664,0.0,11,0.0,0.0349,0.0306,0.0655,26.57
15722,5258.1,138.05,15,2011-11-04 11:43:00,0.08466936726193872,5120.05,4096.04,0.02625473079629524,35,0.0438,0.0212,0.0972,0.1622,664.38
15723,947.65,0.0,4,2010-12-10 11:12:00,0.08560122408062049,947.65,758.12,0.0,364,0.0,0.0214,0.25,0.2714,205.75
15724,310.85,11.05,5,2011-05-22 14:40:00,0.11484638893356924,299.8,239.84000000000003,0.03554769181277143,200,0.0592,0.0287,0.25,0.3379,81.04
15725,415.25,0.0,1,2011-11-24 14:51:00,0.07947019867549669,415.25,332.20000000000005,0.0,14,0.0,0.0199,0.0389,0.0588,19.53
15726,321.91,0.0,1,2010-11-14 16:12:00,0.09878537479419713,321.91,257.528,0.0,389,0.0,0.0247,0.25,0.2747,70.74
15727,9445.51,0.0,15,2011-11-23 12:36:00,0.057699372506090196,9445.51,7556.408,0.0,16,0.0,0.0144,0.0444,0.0588,444.32
15728,544.6,134.8,3,2011-10-21 14:03:00,0.2963643040763863,409.8,327.84000000000003,0.24752111641571797,48,0.4125,0.0741,0.1333,0.6199,203.23
15729,192.55,37.85,5,2011-05-25 16:43:00,0.17995325889379385,154.70000000000002,123.76000000000002,0.19657231887821344,197,0.3276,0.045,0.25,0.6226,77.05
15730,1726.58,18.4,7,2011-10-05 12:31:00,0.030754439412016825,1708.1799999999998,1366.5439999999999,0.010656905558966279,65,0.0178,0.0077,0.1806,0.2061,281.64
15731,125.3,0.0,1,2010-06-04 10:10:00,0.21069433359936152,125.3,100.24000000000001,0.0,553,0.0,0.0527,0.25,0.3027,30.34
15732,1682.07,44.550000000000004,12,2011-05-11 14:24:00,0.08192286884612413,1637.52,1310.016,0.02648522356382315,211,0.0441,0.0205,0.25,0.3146,412.13
15733,162.3,0.0,1,2011-03-02 09:05:00,0.121996303142329,162.3,129.84,0.0,282,0.0,0.0305,0.25,0.2805,36.42
15734,2263.3,0.0,4,2011-08-17 10:50:00,0.3175672690319445,2263.3,1810.6400000000003,0.0,114,0.0,0.0794,0.25,0.3294,596.42
15735,327.68,0.0,1,2010-10-14 13:38:00,0.091552734375,327.68,262.144,0.0,420,0.0,0.0229,0.25,0.2729,71.54
15736,1815.72,98.45,3,2010-10-05 19:59:00,0.028088031194236997,1717.27,1373.816,0.05422091511907123,429,0.0904,0.007,0.25,0.3474,477.26
15737,1205.1200000000001,83.91,12,2011-11-25 11:21:00,0.05642591609134359,1121.21,896.9680000000001,0.0696279208709506,14,0.116,0.0141,0.0389,0.169,151.59
15738,13372.970000000001,30.85,45,2011-11-21 08:26:00,0.10392231493826726,13342.12,10673.696000000002,0.0023068921862533153,18,0.0038,0.026,0.05,0.0798,851.76
15739,449.12,0.0,1,2011-10-04 13:42:00,0.238867117919487,449.12,359.29600000000005,0.0,65,0.0,0.0597,0.1806,0.2403,86.34
15740,154.88,0.0,1,2011-10-21 14:29:00,0.181301652892562,154.88,123.904,0.0,48,0.0,0.0453,0.1333,0.1786,22.13
15741,208.62,0.0,2,2010-09-07 16:21:00,0.25452976704055225,208.62,166.89600000000002,0.0,457,0.0,0.0636,0.25,0.3136,52.34
15742,156.87,0.0,1,2010-03-30 15:25:00,0.10805125262956587,156.87,125.49600000000001,0.0,618,0.0,0.027,0.25,0.277,34.76
15743,784.46,0.0,4,2011-11-23 17:19:00,0.0530938479973485,784.46,627.5680000000001,0.0,15,0.0,0.0133,0.0417,0.055,34.52
15744,34.8,0.0,1,2011-09-23 09:52:00,0.39999999999999997,34.8,27.84,0.0,77,0.0,0.1,0.2139,0.3139,8.74
15745,1094.59,23.35,6,2011-12-01 11:18:00,0.09044482408938508,1071.24,856.9920000000001,0.021332188307950924,8,0.0356,0.0226,0.0222,0.0804,68.9
15746,196.88,13.919999999999998,2,2011-07-28 15:27:00,0.09523567655424624,182.96,146.36800000000002,0.0707029662738724,133,0.1178,0.0238,0.25,0.3916,57.32
15747,2562.61,1.95,10,2011-11-27 12:26:00,0.18215803419170296,2560.6600000000003,2048.5280000000002,0.0007609429448882193,12,0.0013,0.0455,0.0333,0.0801,164.09
15748,614.7600000000001,0.0,3,2011-10-30 12:51:00,0.6456178020691002,614.7600000000001,491.8080000000001,0.0,39,0.0,0.1614,0.1083,0.2697,132.64
15749,44534.3,22998.4,4,2011-04-18 13:20:00,0.2936792539682896,21535.9,17228.72,0.5164199280105447,234,0.5,0.0734,0.25,0.8234,14186.13
15750,6797.191,104.64,24,2011-12-07 12:34:00,0.024407141126385888,6692.5509999999995,5354.0408,0.015394594620042308,2,0.0257,0.0061,0.0056,0.0374,200.24
15751,1380.44,61.599999999999994,14,2010-09-05 12:44:00,0.07265799310364812,1318.8400000000001,1055.0720000000001,0.044623453391672216,460,0.0744,0.0182,0.25,0.3426,361.47
15752,4207.54,8.45,10,2011-10-31 11:37:00,0.02595340745423692,4199.09,3359.2720000000004,0.0020082993863397612,39,0.0033,0.0065,0.1083,0.1181,396.73
15753,79.2,0.0,1,2011-02-08 12:41:00,1.0,79.2,63.36000000000001,0.0,304,0.0,0.25,0.25,0.5,31.68
15754,3037.61,35.75,12,2011-10-20 11:44:00,0.04661559581381416,3001.86,2401.4880000000003,0.011769121118247568,50,0.0196,0.0117,0.1389,0.1702,408.73
15755,5993.12,56.17,20,2011-12-08 18:59:00,0.023627092399284517,5936.95,4749.56,0.009372413701043865,0,0.0156,0.0059,0.0,0.0215,102.12
15756,532.96,0.0,4,2011-10-09 13:30:00,0.030959171419993995,532.96,426.36800000000005,0.0,60,0.0,0.0077,0.1667,0.1744,74.36
15757,2940.36,0.0,6,2011-10-05 12:14:00,0.03642411133330613,2940.36,2352.288,0.0,65,0.0,0.0091,0.1806,0.1897,446.23
15758,205.25,0.0,1,2011-11-15 10:48:00,0.1656516443361754,205.25,164.20000000000002,0.0,24,0.0,0.0414,0.0667,0.1081,17.75
15759,830.9300000000001,19.95,10,2011-05-05 15:13:00,0.6534846497298208,810.98,648.7840000000001,0.02400924265581938,217,0.04,0.1634,0.25,0.4534,294.16
15760,13916.34,19712.21,5,2010-03-19 11:53:00,1.0,-5795.869999999999,0.0,1.4164794766440025,630,0.5,0.25,0.25,1.0,0.0
15761,143.05,0.0,1,2010-09-23 09:33:00,0.2782243970639636,143.05,114.44000000000001,0.0,442,0.0,0.0696,0.25,0.3196,36.58
15762,583.75,0.0,2,2011-10-05 16:15:00,0.0436830835117773,583.75,467.0,0.0,64,0.0,0.0109,0.1778,0.1887,88.12
15763,1086.92,38.25,3,2011-11-08 09:44:00,0.07351046995179038,1048.67,838.9360000000001,0.035191182423729435,31,0.0587,0.0184,0.0861,0.1632,136.91
15764,4503.08,49.8,14,2011-09-19 16:16:00,0.039695053163612465,4453.28,3562.624,0.011059097328939303,80,0.0184,0.0099,0.2222,0.2505,892.44
15765,370.63,0.0,1,2010-02-11 10:25:00,0.06313574184496668,370.63,296.504,0.0,666,0.0,0.0158,0.25,0.2658,78.81
15766,831.06,31.4,4,2011-10-06 17:03:00,0.15738935816908528,799.66,639.7280000000001,0.03778307222101894,63,0.063,0.0393,0.175,0.2773,177.4
15768,15601.09,41.63,36,2011-08-16 10:48:00,0.05230403773069702,15559.460000000001,12447.568000000001,0.002668403297461908,115,0.0044,0.0131,0.25,0.2675,3329.72
15769,88704.32,4434.9400000000005,51,2011-12-02 13:52:00,0.16828492682205332,84269.38,67415.504,0.049996888539363134,6,0.0833,0.0421,0.0167,0.1421,9579.74
15770,321.45,0.0,1,2010-04-06 11:47:00,0.06159589360709287,321.45,257.16,0.0,612,0.0,0.0154,0.25,0.2654,68.25
15771,1006.54,0.0,3,2010-04-14 13:56:00,0.40832952490710755,1006.54,805.232,0.0,603,0.0,0.1021,0.25,0.3521,283.52
15772,280.88,0.0,1,2010-10-17 13:33:00,0.12104813443463401,280.88,224.704,0.0,417,0.0,0.0303,0.25,0.2803,62.98
15773,774.52,0.0,2,2011-12-04 12:48:00,0.6302742343645097,774.52,619.616,0.0,5,0.0,0.1576,0.0139,0.1715,106.26
15774,1329.94,5.74,7,2011-10-02 12:04:00,0.11534354933305262,1324.2,1059.3600000000001,0.004315984179737432,68,0.0072,0.0288,0.1889,0.2249,238.25
15775,150.5,0.0,2,2011-04-08 12:56:00,0.18179401993355482,150.5,120.4,0.0,244,0.0,0.0454,0.25,0.2954,35.57
15776,241.62,0.0,1,2011-07-29 13:46:00,0.10553762105785945,241.62,193.29600000000002,0.0,132,0.0,0.0264,0.25,0.2764,53.43
15777,1762.61,30.45,9,2011-04-12 16:43:00,0.2314749150407634,1732.1599999999999,1385.728,0.017275517556351094,240,0.0288,0.0579,0.25,0.3367,466.57
15778,307.95,0.0,1,2010-10-04 15:10:00,0.08280565026790064,307.95,246.36,0.0,430,0.0,0.0207,0.25,0.2707,66.69
15779,124.08000000000001,0.0,2,2010-09-02 16:40:00,0.1756931012250161,124.08000000000001,99.26400000000001,0.0,462,0.0,0.0439,0.25,0.2939,29.17
15780,475.28000000000003,0.0,3,2011-06-09 12:01:00,0.07448241036862482,475.28000000000003,380.22400000000005,0.0,183,0.0,0.0186,0.25,0.2686,102.13
15781,345.46,11.9,4,2011-11-14 14:57:00,0.1024720662305332,333.56,266.848,0.03444682452382331,24,0.0574,0.0256,0.0667,0.1497,39.95
15782,4014.1,28.450000000000003,6,2011-11-30 10:49:00,0.10268802471288707,3985.65,3188.5200000000004,0.007087516504322265,9,0.0118,0.0257,0.025,0.0625,199.28
15783,246.3,0.0,1,2011-11-29 09:50:00,0.12277710109622413,246.3,197.04000000000002,0.0,10,0.0,0.0307,0.0278,0.0585,11.53
15784,848.3299999999999,0.0,2,2010-08-29 10:38:00,0.09371353129088915,848.3299999999999,678.664,0.0,467,0.0,0.0234,0.25,0.2734,185.55
15785,5969.93,144.6,26,2011-11-10 12:08:00,0.07055359108063243,5825.33,4660.264,0.024221389530530508,29,0.0404,0.0176,0.0806,0.1386,645.91
15786,8514.82,121.97,9,2011-10-27 10:53:00,0.01877902292708478,8392.85,6714.280000000001,0.014324436688033335,43,0.0239,0.0047,0.1194,0.148,993.71
15787,948.05,0.0,3,2011-11-13 14:55:00,0.03955487579769,948.05,758.44,0.0,25,0.0,0.0099,0.0694,0.0793,60.14
15788,221.82999999999998,6.300000000000001,2,2010-07-27 12:31:00,0.13523869629896768,215.52999999999997,172.42399999999998,0.028400126222783217,500,0.0473,0.0338,0.25,0.3311,57.09
15789,1962.01,30.0,7,2010-12-16 14:35:00,0.02385308943379494,1932.01,1545.6080000000002,0.015290441944740343,357,0.0255,0.006,0.25,0.2815,435.09
15790,220.85,0.0,1,2011-11-29 14:53:00,0.11206701381027848,220.85,176.68,0.0,9,0.0,0.028,0.025,0.053,9.36
15791,3608.34,66.55,9,2011-10-27 10:14:00,0.05176895747074832,3541.79,2833.4320000000002,0.01844338393832067,43,0.0307,0.0129,0.1194,0.163,461.85
15792,933.84,0.0,2,2010-11-05 08:21:00,0.03212541763042919,933.84,747.0720000000001,0.0,399,0.0,0.008,0.25,0.258,192.74
15793,2399.57,16.65,9,2011-11-30 15:08:00,0.2769829594469009,2382.92,1906.3360000000002,0.006938743191488474,8,0.0116,0.0692,0.0222,0.103,196.35
15794,777.0,0.0,2,2009-12-03 13:04:00,0.16833976833976835,777.0,621.6,0.0,735,0.0,0.0421,0.25,0.2921,181.57
15795,1979.8700000000001,0.0,8,2011-07-13 10:43:00,0.036062973831615205,1979.8700000000001,1583.8960000000002,0.0,149,0.0,0.009,0.25,0.259,410.23
15796,5175.83,155.88,22,2011-12-08 19:55:00,0.05015620683059529,5019.95,4015.96,0.03011690878564404,0,0.0502,0.0125,0.0,0.0627,251.8
15797,2821.08,0.0,6,2011-08-18 17:04:00,0.14462546258879577,2821.08,2256.864,0.0,112,0.0,0.0362,0.25,0.2862,645.91
15798,1535.37,0.0,3,2010-08-04 09:13:00,0.04533109283104398,1535.37,1228.296,0.0,492,0.0,0.0113,0.25,0.2613,320.95
15799,1424.29,0.0,4,2011-09-25 12:46:00,0.0414241481720717,1424.29,1139.432,0.0,75,0.0,0.0104,0.2083,0.2187,249.19
15800,1242.58,0.0,7,2011-08-24 14:23:00,0.07218851100130373,1242.58,994.064,0.0,106,0.0,0.018,0.25,0.268,266.41
15801,1063.95,21.759999999999998,4,2011-10-24 13:52:00,0.03721979416325955,1042.19,833.7520000000001,0.02045208891395272,45,0.0341,0.0093,0.125,0.1684,140.4
